char_name,ability_name,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,intended_main,intended_non,intended_cap
fujin,Enhanced Metsu (C),1,1,0,"['Group', 'Ranged', 'Wind', 'Instant', 'NoEX', 'NoFree']",,,
fujin,Enhanced Satsu (C),2,2,0,"['Group', 'Ranged', 'Wind', 'Instant', 'NoEX', 'NoFree']",,,
kain,Jump,0,0,0,"['Group', 'Ranged']",,,
kain,Double Jump,0,0,10,[],,,
kain,Double Jump (Return),7,7,10,"['Group', 'Ranged', 'Instant', 'FollowUp']",,,
kain,HP Attack+,1,0,0,['Ranged'],,,
kain,Jump III,6,3,20,"['Group', 'Ranged']",,,
kain,Gungnir,9,0,10,['Ranged'],,,
kain,BRV Up Thrust,1,0,0,"['Ranged', 'Instant', 'NoSummon', 'NoEX']",,,
kain,Fang and Claw,7,7,10,"['Ranged', 'KnockBack']",,,
kain,Rising Drive,9,4,15,"['Ranged', 'Instant', 'NoFree']",9,3,15
kain,Lancet,2,2,10,"['Group', 'Ranged', 'Instant', 'FollowUp']",,,
kain,Dragoon's Pride,2,1,400,"['Group', 'Ranged']",,,
kain,Cross Jump,4,4,260,"['Group', 'Ranged', 'Instant', 'KnockBack', 'NoFree']",,,
kain,Enhanced Jump III (C),1,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
kain,Enhanced Rising Drive (C),4,1,0,"['Ranged', 'Instant', 'NoEX', 'NoFree']",,,
irvine,BRV Attack+,0,0,0,['Ranged'],,,
irvine,Dark Ammo,6,6,10,"['Group', 'Ranged']",,,
irvine,HP Attack+,1,0,0,['Ranged'],,,
irvine,HP Attack++,1,0,0,"['Ranged', 'Heals']",,,
irvine,Pulse Ammo,9,9,10,"['Group', 'Ranged']",,,
irvine,Canister Shot,9,0,20,['Ranged'],,,
irvine,Scatter Shot,5,5,20,"['Group', 'Ranged']",,,
irvine,Debuff Act Longer Shot,1,0,0,"['Ranged', 'Instant', 'NoSummon', 'NoEX']",,,
irvine,Armor Shot,9,3,10,"['Ranged', 'Heals']",,,
irvine,Alternative Shot,0,0,0,"['Instant', 'NoFree']",,,
irvine,Quick Shot,12,0,30,['Ranged'],,,
irvine,Thunder Shot,4,4,260,"['Group', 'Ranged', 'NoFree']",,,
irvine,Enhanced Scatter Shot (C),1,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
irvine,Enhanced Dark Ammo (C),4,4,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
caitsith,BRV Attack+,0,0,0,['Melee'],,,
caitsith,BRV Attack++,1,0,0,['Melee'],,,
caitsith,HP Attack+,1,0,0,['Melee'],,,
caitsith,Transform,5,5,0,"['Group', 'Melee']",5,5,900
caitsith,Toy Soldier,0,0,20,['Melee'],,,
caitsith,Toy Soldier+,5,5,20,"['Group', 'Melee']",,,
caitsith,Toy Soldier++,6,6,20,"['Group', 'Melee']",,,
caitsith,Mog Dance,0,0,0,['Heals'],,,
caitsith,Mog Dance+,0,0,0,"['Heals', 'Instant']",,,
caitsith,Mog Dance++,0,0,0,"['Heals', 'Instant']",,,
caitsith,BRV Heal Advance All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
caitsith,Dice,7,7,10,"['Group', 'Melee']",,,
caitsith,Lucky Girl,7,7,15,"['Group', 'Melee', 'NoFree']",,,
caitsith,Game Over,2,2,400,"['Group', 'Melee']",,,
caitsith,Grand Moogle Convergence,4,4,260,"['Group', 'Melee', 'NoFree']",,,
caitsith,Enhanced Toy Soldier (C),0,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
caitsith,Enhanced Lucky Girl (C),2,2,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
lenna,BRV Attack+,0,0,0,['Ranged'],,,
lenna,HP Attack+,1,0,0,['Ranged'],,,
lenna,Dragon Breath,6,6,10,"['Group', 'Ranged']",,,
lenna,Rapid Fire,3,3,20,"['Group', 'Ranged']",,,
lenna,Rapid Fire+,5,5,20,"['Group', 'Ranged']",,,
lenna,Wind Drake Arrow,6,1,20,"['Ranged', 'Heals']",,,
lenna,Wind Drake Arrow+,6,1,20,"['Ranged', 'Heals']",,,
lenna,BRV Heal Boost All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
lenna,Brave Phoenix,6,6,10,"['Group', 'Ranged', 'Heals']",,,
lenna,Goliath Tonic & Dragon Breath,6,6,15,"['Group', 'Ranged', 'Heals', 'NoFree']",,,
lenna,Megaflare Shot,2,2,350,"['Group', 'Ranged', 'Heals']",,,
lenna,Additional attack from Megaflare Shot,1,0,0,"['Group', 'Ranged', 'Heals', 'Instant', 'FollowUp']",4,4,0
lenna,Blaze of Mercy,4,4,260,"['Group', 'Ranged', 'Heals', 'NoFree']",,,
lenna,Enhanced Wind Drake Arrow (C),1,1,0,"['Ranged', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
lenna,Enhanced Goliath Tonic & Dragon Breath (C),3,3,0,"['Group', 'Ranged', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
locke,Mug,0,0,0,['Melee'],,,
locke,Mug (Thief's Bracer),0,0,0,"['Melee', 'Instant']",,,
locke,HP Attack+ (Genji Glove),1,0,0,['Melee'],,,
locke,HP Attack+ (Master's Scroll),2,0,0,['Melee'],,,
locke,HP Attack+ (Miracle Shoes),3,0,0,"['Melee', 'Instant']",,,
locke,Genji Glove × Master's Scroll,2,0,10,"['Melee', 'Instant']",16,0,10
locke,Sneak Slash,8,1,20,['Melee'],,,
locke,Sneak Slash+,8,1,20,['Melee'],,,
locke,Phoenix Ray,5,5,20,"['Group', 'Ranged', 'Heals']",,,
locke,Steal Item,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
locke,Mirage Dive,10,3,10,['Melee'],,,
locke,Dagger Dance,8,8,15,"['Group', 'Melee', 'NoFree']",,,
locke,Forever-Shining Magicite,2,2,350,"['Group', 'Melee', 'IgnoreDEF']",,,
locke,Heroic Mug,4,4,260,"['Group', 'Melee', 'NoFree']",,,
locke,Enhanced Sneak Slash (C),1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
locke,Enhanced Dagger Dance (C),4,4,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
zidane,BRV Attack+,0,0,0,['Melee'],,,
zidane,BRV Attack++,0,0,0,['Melee'],,,
zidane,Mug,6,0,0,"['Melee', 'Instant']",,,
zidane,HP Attack++,1,0,0,['Melee'],,,
zidane,HP Attack+ (Solution 9),8,0,0,['Melee'],,,
zidane,Stellar Circle 5,3,0,20,"['Group', 'Melee']",,,
zidane,Stellar Circle 5+,8,0,20,"['Group', 'Melee']",,,
zidane,Free Energy,3,0,20,['Melee'],,,
zidane,Free Energy+,7,7,20,['Melee'],,,
zidane,BRV Up Advance,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
zidane,Booster 8,4,0,10,"['Melee', 'KnockBack']",,,
zidane,Solution 9,7,7,15,"['Group', 'Melee', 'NoFree']",,,
zidane,Grand Lethal,6,6,400,"['Group', 'Melee']",,,
zidane,Crystal Energy,4,4,260,"['Group', 'Melee', 'NoFree']",,,
zidane,Enhanced Free Energy (C),1,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
zidane,Enhanced Solution 9 (C),3,3,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
golbez,BRV Attack+,0,0,0,"['Melee', 'Magic', 'Dark']",,,
golbez,BRV Attack++,0,0,0,"['Melee', 'Magic', 'Dark']",,,
golbez,HP Attack+,2,0,0,"['Melee', 'Magic', 'Dark']",,,
golbez,HP Attack++,2,0,0,"['Melee', 'Magic', 'Dark']",,,
golbez,Rising Wave,2,1,20,"['Melee', 'Magic', 'Dark']",,,
golbez,Rising Wave+,3,1,20,"['Melee', 'Magic', 'Dark']",,,
golbez,Rising Wave++,9,1,20,"['Melee', 'Magic', 'Dark']",,,
golbez,Glare Hand,2,2,20,"['Group', 'Melee', 'Magic', 'Dark']",,,
golbez,Glare Hand+,3,3,20,"['Group', 'Melee', 'Magic', 'Dark']",,,
golbez,Glare Hand++,5,5,20,"['Group', 'Melee', 'Magic', 'Dark']",,,
golbez,Dark Enchant,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
golbez,Twin Meteor,9,9,10,"['Group', 'Magic', 'Dark']",,,
golbez,Black Fang,9,9,15,"['Group', 'Magic', 'Dark', 'NoFree']",,,
golbez,Twin Moon,2,2,350,"['Group', 'Magic', 'Dark', 'NoFree']",,,
golbez,Dragon Crest's Light Flame,5,5,260,"['Group', 'Magic', 'Dark', 'NoFree']",,,
golbez,Enhanced Glare Hand+ (C),3,3,0,"['Group', 'Melee', 'Magic', 'Dark', 'Instant', 'NoEX', 'NoFree']",,,
golbez,Enhanced Black Fang (C),4,4,0,"['Group', 'Magic', 'Dark', 'Instant', 'NoEX', 'NoFree']",,,
jihlnabaat,BRV Attack++,0,0,0,['Melee'],,,
jihlnabaat,HP Attack++,1,0,0,['Melee'],,,
jihlnabaat,Draining Slash,3,1,20,"['Melee', 'Heals']",,,
jihlnabaat,Call Reinforcements,0,0,0,['Instant'],,,
jihlnabaat,Additional attack from special effect Azure Behemoth,3,3,10,"['Group', 'Melee', 'Instant', 'FollowUp']",,,
jihlnabaat,HP Heal Boost All,0,0,0,"['Heals', 'Instant', 'NoSummon', 'NoEX']",,,
jihlnabaat,Sacrifice Pawn,5,5,10,"['Group', 'Melee']",,,
jihlnabaat,Sacrifice Pawn+,7,7,10,"['Group', 'Melee', 'Heals']",,,
jihlnabaat,Full-Scale Assault Orders,4,4,15,"['Group', 'Melee', 'Instant', 'NoFree']",,,
jihlnabaat,Malicious Surge,2,1,400,['Melee'],,,
jihlnabaat,Request for Turks Cooperation,4,4,260,"['Group', 'Melee', 'NoFree']",,,
jihlnabaat,Enhanced Draining Slash (C),3,1,0,"['Melee', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
jihlnabaat,Enhanced Full-Scale Assault Orders (C),4,4,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
reno,BRV Attack+,0,0,0,"['Melee', 'Thunder']",,,
reno,BRV Attack++,0,0,0,"['Melee', 'Thunder']",,,
reno,HP Attack+,1,0,0,"['Melee', 'Thunder']",,,
reno,HP Attack++,1,0,0,"['Melee', 'Thunder']",,,
reno,Turks Combo,11,11,0,"['Group', 'Melee']",,,
reno,Electroprod,6,2,20,"['Group', 'Melee', 'Thunder']",,,
reno,Electric Dance,8,1,20,"['Melee', 'Thunder']",,,
reno,Debuff Act Longer Crush,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",,,
reno,EM Triple Shot,6,6,10,"['Group', 'Melee', 'Thunder']",,,
reno,Pyramid,5,5,15,"['Group', 'Melee', 'Thunder', 'NoFree']",,,
reno,Neo Pyramid,2,2,350,"['Group', 'Melee']",,,
reno,Galvanic Chain,4,4,260,"['Group', 'Melee', 'Thunder', 'NoFree']",,,
reno,Enhanced Electroprod (C),1,1,0,"['Group', 'Melee', 'Thunder', 'Instant', 'NoEX', 'NoFree']",,,
reno,Enhanced Pyramid (C),1,1,0,"['Group', 'Melee', 'Thunder', 'Instant', 'NoEX', 'NoFree']",,,
queen,BRV Attack+,0,0,0,['Melee'],,,
queen,BRV Attack++,0,0,0,['Melee'],,,
queen,Balestra Lunge,5,0,10,"['Melee', 'Instant']",,,
queen,HP Attack+,1,0,0,['Melee'],,,
queen,HP Attack++,1,0,0,['Melee'],,,
queen,Devastate,8,8,10,['Melee'],,,
queen,Speedrush Thrust,8,0,20,['Melee'],,,
queen,Mana Sphere,5,5,20,"['Group', 'Melee']",,,
queen,HP Heal Boost All,0,0,0,"['Heals', 'Instant', 'NoSummon', 'NoEX']",,,
queen,Rasetsu Arousal,10,0,10,"['Group', 'Melee']",9,1,10
queen,Rasetsu Arousal Release HP Heal,0,0,0,"['Heals', 'Instant', 'FollowUp']",,,
queen,Divine Judgment,6,6,15,"['Group', 'Melee', 'Heals', 'NoFree']",,,
queen,Infringement,2,2,400,"['Group', 'Melee']",,,
queen,Put in Order,4,4,260,"['Group', 'Melee', 'NoFree']",,,
queen,Enhanced Mana Sphere (C),1,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
queen,Enhanced Divine Judgment (C),1,1,0,"['Group', 'Melee', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
auron,BRV Attack+,0,0,0,['Melee'],,,
auron,BRV Attack++,0,0,0,['Melee'],,,
auron,HP Attack+,1,1,0,"['Group', 'Melee']",,,
auron,High Spirits,7,7,0,"['Group', 'Melee']",,,
auron,Banishing Blade,5,1,20,['Melee'],,,
auron,Purgatory,3,3,20,"['Group', 'Melee']",,,
auron,Weak Damage Up Crush,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",,,
auron,Dragon Fang,6,6,10,"['Group', 'Melee']",,,
auron,Tornado,5,5,15,"['Group', 'Melee', 'IgnoreDEF', 'NoFree']",,,
auron,Counter,3,3,10,"['Group', 'Melee', 'Heals', 'IgnoreDEF', 'Counters']",,,
auron,Legendary Pilgrimage,2,0,600,['Melee'],,,
auron,Turning the Tide,4,4,260,"['Group', 'Melee', 'NoFree']",,,
auron,Enhanced Purgatory (C),1,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
auron,Enhanced Tornado (C),2,2,0,"['Group', 'Melee', 'IgnoreDEF', 'Instant', 'NoEX', 'NoFree']",,,
ultimecia,Maelstrom,0,0,0,"['Group', 'Magic']",,,
ultimecia,HP Attack++,1,0,0,"['Group', 'Magic']",,,
ultimecia,HP Attack+,1,0,0,"['Group', 'Magic']",,,
ultimecia,Protean Swords,8,0,20,['Magic'],,,
ultimecia,Protean Swords+,8,1,20,['Magic'],,,
ultimecia,Hell's Judgment,6,0,20,['Magic'],,,
ultimecia,Hell's Judgment+,6,6,20,"['Group', 'Magic']",,,
ultimecia,Set BRV Regen,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
ultimecia,Apocalypse,8,8,10,"['Group', 'Magic', 'Instant']",,,
ultimecia,Shockwave Pulsar,7,7,15,"['Group', 'Magic', 'NoFree']",,,
ultimecia,Sorceress Heart,2,2,350,"['Group', 'Magic']",,,
ultimecia,Lustrous Chaos,4,4,260,"['Group', 'Magic', 'NoFree']",,,
ultimecia,Enhanced Hell's Judgment (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
ultimecia,Enhanced Shockwave Pulsar (C),2,2,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
cissnei,BRV Attack+,0,0,0,['Ranged'],,,
cissnei,BRV Attack++,0,0,0,['Ranged'],,,
cissnei,HP Attack+,1,0,0,['Ranged'],,,
cissnei,HP Attack++,1,0,0,['Ranged'],,,
cissnei,Bladeglint,8,0,20,['Ranged'],,,
cissnei,Threatening Ember,6,1,20,['Ranged'],,,
cissnei,Set Wild Rekka Attack All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
cissnei,Fortune Star,7,7,10,"['Group', 'Ranged']",,,
cissnei,Shooting Star,6,6,15,"['Group', 'Ranged', 'NoFree']",,,
cissnei,Besiege,1,1,10,"['Group', 'Ranged', 'FollowUp']",,,
cissnei,Besiege+,2,2,10,"['Group', 'Ranged', 'FollowUp']",,,
cissnei,Besiege++,3,3,10,"['Group', 'Ranged', 'FollowUp']",,,
cissnei,Cloud-Steam Dragon,2,2,350,"['Group', 'Ranged']",,,
cissnei,Serial Crosses,4,4,260,"['Group', 'Ranged', 'NoFree']",,,
cissnei,Enhanced Bladeglint (C),2,0,0,"['Ranged', 'Instant', 'NoEX', 'NoFree']",,,
cissnei,Enhanced Shooting Star (C),3,3,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
jessie,BRV Attack+,0,0,0,['Ranged'],,,
jessie,BRV Attack++,0,0,0,['Ranged'],,,
jessie,HP Attack+,1,0,0,['Ranged'],,,
jessie,HP Attack++,1,0,0,['Ranged'],,,
jessie,Shaped Charge,1,1,0,"['Group', 'Ranged']",3,3,900
jessie,Spinning Back Kick,8,1,20,['Ranged'],,,
jessie,Uprising,6,6,20,"['Group', 'Ranged']",,,
jessie,Attack All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
jessie,The Show Must Go On,7,7,10,"['Group', 'Ranged', 'Instant']",,,
jessie,The Show Must Go On+,7,7,10,"['Group', 'Ranged', 'Instant']",,,
jessie,Surefire Drop,7,7,15,"['Group', 'Ranged', 'NoFree']",,,
jessie,Curtain Call,2,2,400,"['Group', 'Ranged']",,,
jessie,"My Life, My Road",4,4,260,"['Group', 'Ranged', 'NoFree']",,,
jessie,Enhanced Uprising (C),4,4,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
jessie,Enhanced Surefire Drop (C),4,4,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
deuce,BRV Attack++,0,0,0,['Magic'],,,
deuce,BRV Attack+,0,0,0,['Magic'],,,
deuce,HP Attack++,1,0,0,['Magic'],,,
deuce,HP Attack+,1,0,0,['Magic'],,,
deuce,Concerto,0,0,0,"['Heals', 'Instant']",,,
deuce,Dissonant Sonata,5,5,20,"['Group', 'Magic']",,,
deuce,All Magic Attack,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
deuce,Requiem of Ruin,7,7,10,"['Group', 'Magic']",,,
deuce,Hymn of Healing,7,7,15,"['Group', 'Magic', 'Heals', 'NoFree']",,,
deuce,Wonderful Finale,2,2,350,"['Group', 'Magic']",,,
deuce,Attacker,3,3,0,"['Group', 'Magic', 'FollowUp']",,,
deuce,Let's Duet!,4,4,260,"['Group', 'Magic', 'Instant', 'NoFree']",,,
deuce,Enhanced Dissonant Sonata (C),1,0,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
deuce,Enhanced Hymn of Healing (C),1,1,0,"['Group', 'Magic', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
cater,BRV Attack+,0,0,0,['Ranged'],,,
cater,Charged Shot,1,0,0,['Ranged'],,,
cater,Charged Shot (Charge LV 1),2,0,10,"['Ranged', 'Ice']",,,
cater,Charged Shot (Max Charge),9,0,10,"['Ranged', 'Ice']",,,
cater,HP Attack+,1,0,0,['Ranged'],,,
cater,Wide Shot,1,1,0,"['Group', 'Ranged']",,,
cater,Wide Shot (Charge LV 1),1,1,10,"['Group', 'Ranged']",,,
cater,Wide Shot (Max Charge),5,5,10,"['Group', 'Ranged']",,,
cater,Blizzard ROK,1,0,20,"['Group', 'Magic', 'Ice']",,,
cater,Blizzara ROK,6,1,20,"['Group', 'Magic', 'Ice']",,,
cater,Counter,3,0,0,"['Magic', 'Ice', 'Instant', 'Counters']",,,
cater,Triple Slip,0,0,0,['Instant'],,,
cater,Blizzard Shot,1,0,0,"['Magic', 'Ice', 'Instant', 'NoSummon', 'NoEX']",,,
cater,Consecutive Rounds,5,5,10,"['Group', 'Magic']",,,
cater,Land Mine,4,0,10,"['Magic', 'Ice', 'Instant', 'Traps']",3,1,10
cater,Frost Stilling Shot,5,5,15,"['Group', 'Magic', 'Ice', 'NoFree']",,,
cater,MAX Freezing Explosive Shot,2,2,400,"['Group', 'Magic']",,,
cater,Cheerful Yell,4,4,260,"['Group', 'Magic', 'Ice', 'NoFree']",,,
cater,Enhanced Triple Slip (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
cater,Enhanced Frost Stilling Shot (C),4,4,0,"['Group', 'Magic', 'Ice', 'Instant', 'NoEX', 'NoFree']",,,
jackgarland,BRV Attack+,0,0,0,['Melee'],,,
jackgarland,BRV Attack++,0,0,0,['Melee'],,,
jackgarland,HP Attack+,1,0,0,['Melee'],,,
jackgarland,HP Attack++,1,0,0,['Melee'],,,
jackgarland,Spinning Slash,4,4,20,"['Group', 'Melee']",,,
jackgarland,Soul Burst (Uncapped HP Attack),1,0,900,"['Melee', 'FollowUp']",,,
jackgarland,Soul Burst,1,0,0,"['Melee', 'FollowUp']",,,
jackgarland,Highbringer,8,1,20,['Melee'],,,
jackgarland,Attack Boost Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
jackgarland,Lightbringer,6,6,10,"['Group', 'Melee']",,,
jackgarland,Zantetsuken,6,6,15,"['Group', 'Melee', 'NoFree']",,,
jackgarland,Soul Burst+ (Uncapped HP Attack),2,0,900,"['Melee', 'FollowUp']",,,
jackgarland,Soul Burst+,2,0,0,"['Melee', 'FollowUp']",,,
jackgarland,Soul of Chaos,2,2,400,"['Group', 'Melee']",,,
jackgarland,Thirst for Chaos,4,4,260,"['Group', 'Melee', 'NoFree']",,,
jackgarland,Enhanced Highbringer (C),3,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
jackgarland,Enhanced Zantetsuken (C),3,3,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
fusoya,BRV Attack+,0,0,0,['Magic'],,,
fusoya,BRV Attack++,0,0,0,['Magic'],,,
fusoya,HP Attack+,1,0,0,['Magic'],,,
fusoya,HP Attack++,1,0,0,['Magic'],,,
fusoya,Spirit Blast,5,5,20,"['Group', 'Magic']",,,
fusoya,Hold,6,2,20,['Magic'],,,
fusoya,Base Boost Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
fusoya,Twin Meteor,9,9,10,"['Group', 'Magic']",,,
fusoya,Lunar Quake,7,7,15,"['Group', 'Magic', 'NoFree']",,,
fusoya,Darkness Purging Black Magic,2,2,350,"['Group', 'Magic']",,,
fusoya,Omniblast,4,4,260,"['Group', 'Magic', 'NoFree']",,,
fusoya,Enhanced Spirit Blast (C),4,4,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
fusoya,Enhanced Lunar Quake (C),4,4,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
relm,BRV Attack+,0,0,0,['Magic'],,,
relm,BRV Attack++,0,0,0,['Magic'],,,
relm,HP Attack+,1,0,0,['Magic'],,,
relm,HP Attack++,1,0,0,['Magic'],,,
relm,Tentacle,7,7,10,"['Group', 'Magic']",,,
relm,Sketch Summon,0,0,20,[],,,
relm,Hellfire (Sketch Summon),0,0,0,"['Group', 'Magic', 'Fire', 'FollowUp']",,,
relm,Diamond Dust (Sketch Summon),0,0,0,"['Group', 'Magic', 'Ice', 'FollowUp']",,,
relm,Judgment Bolt (Sketch Summon),0,0,0,"['Group', 'Magic', 'Thunder', 'FollowUp']",,,
relm,Chocobo Kick (Sketch Summon),0,0,0,"['Group', 'Melee', 'FollowUp']",,,
relm,Whispering Wind (Sketch Summon),0,0,0,"['Heals', 'FollowUp']",,,
relm,Zantetsuken (Sketch Summon),0,0,0,"['Group', 'Melee', 'FollowUp']",,,
relm,Tsunami (Sketch Summon),0,0,0,"['Group', 'Magic', 'Water', 'FollowUp']",,,
relm,Divine Judgment (Sketch Summon),0,0,0,"['Group', 'Magic', 'Holy', 'FollowUp']",,,
relm,Megaflare (Sketch Summon),0,0,0,"['Group', 'Magic', 'FollowUp']",,,
relm,Brotherly Love (Sketch Summon),0,0,0,"['Group', 'Melee', 'Earth', 'FollowUp']",,,
relm,Tornado Zone (Sketch Summon),0,0,0,"['Group', 'Magic', 'Wind', 'FollowUp']",,,
relm,Dark Messenger (Sketch Summon),0,0,0,"['Group', 'Magic', 'Dark', 'FollowUp']",,,
relm,"Watch the fluff, kupo～ (Sketch Summon)",0,0,0,['FollowUp'],,,
relm,Sketch Summon Follow Up,6,6,20,"['Group', 'Magic', 'FollowUp']",,,
relm,Sketch,9,1,20,['Magic'],,,
relm,Sketch+,9,1,20,['Magic'],,,
relm,Sketch Longer,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
relm,Star Prism,8,8,10,"['Group', 'Magic']",,,
relm,Ulty Sketch,7,7,15,"['Group', 'Magic', 'NoFree']",,,
relm,Promised Painting,2,2,400,"['Group', 'Magic']",,,
relm,Portrait Mirage Attack,4,4,260,"['Group', 'Magic', 'NoFree']",,,
relm,Enhanced Sketch Summon (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
relm,Enhanced Sketch Summon (C) Follow Up,1,1,0,"['Group', 'Magic', 'Instant', 'FollowUp']",,,
relm,Enhanced Ulty Sketch (C),4,4,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
kelger,BRV Attack+,0,0,0,['Melee'],,,
kelger,BRV Attack++,0,0,0,['Melee'],,,
kelger,HP Attack+,1,0,0,['Melee'],,,
kelger,HP Attack++,1,0,0,['Melee'],,,
kelger,Impact Cut,8,0,20,['Melee'],,,
kelger,First Strike,4,0,10,"['Melee', 'Instant', 'FollowUp']",,,
kelger,Tri-Element,4,4,20,"['Group', 'Melee']",,,
kelger,Protect All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
kelger,Wolf's Gale,6,6,10,"['Group', 'Melee']",,,
kelger,Requiem Slash,5,5,15,"['Group', 'Melee', 'NoFree']",,,
kelger,Shadow Wolf,3,3,10,"['Melee', 'Instant', 'Counters']",,,
kelger,Lupine Attack,2,2,400,"['Group', 'Melee']",,,
kelger,Sweeping Boulder Crush,4,4,260,"['Group', 'Melee', 'NoFree']",,,
kelger,Enchanced Tri-Element (C),4,4,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
kelger,Enchanced Requiem Slash (C),5,5,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
snow,BRV Attack+,0,0,0,['Melee'],,,
snow,BRV Attack++,0,0,0,['Melee'],,,
snow,HP Attack+,1,0,0,['Melee'],,,
snow,HP Attack++,1,0,0,['Melee'],,,
snow,Steelguard,0,0,20,[],,,
snow,Steelguard Follow Up,6,0,20,"['Melee', 'Ice', 'FollowUp']",,,
snow,Froststrike,8,0,20,"['Melee', 'Ice', 'Heals']",,,
snow,HP Regen Attack All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
snow,Sovereign Fist,9,0,10,"['Group', 'Melee']",8,1,10
snow,Ice Ramp,6,6,15,"['Group', 'Melee', 'Ice', 'NoFree']",,,
snow,Retribution,2,2,10,"['Group', 'Melee', 'Ice', 'Instant', 'FollowUp']",,,
snow,Retribution+,9,9,10,"['Group', 'Melee', 'Ice', 'Instant', 'FollowUp']",,,
snow,We'll never give up!,2,2,350,"['Group', 'Melee', 'Ice']",,,
snow,Pyroglacier,4,4,260,"['Group', 'Melee', 'NoFree']",,,
snow,Enhanced Steelguard (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
snow,Enhanced Steelguard (C) Follow Up,1,0,0,"['Melee', 'FollowUp']",,,
snow,Enhanced Ice Ramp (C),2,2,0,"['Group', 'Melee', 'Ice', 'Instant', 'NoEX', 'NoFree']",,,
lunafreya,BRV Attack+,0,0,0,['Magic'],,,
lunafreya,BRV Attack++,0,0,0,['Magic'],,,
lunafreya,Quick Prayer,0,0,0,['Instant'],,,
lunafreya,HP Attack+,1,0,0,['Magic'],,,
lunafreya,HP Attack++,1,0,0,['Magic'],,,
lunafreya,Heavy Prayer,0,0,0,['Instant'],,,
lunafreya,Energy Heal,0,0,0,"['Heals', 'Instant']",,,
lunafreya,Frigid Fubuki,6,6,20,"['Group', 'Magic', 'Ice']",,,
lunafreya,Weak Damage Up All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
lunafreya,Diamond Dust,7,7,10,"['Group', 'Magic', 'Ice']",,,
lunafreya,Awakening,0,0,15,"['Instant', 'NoFree']",,,
lunafreya,Awakening Follow Up,7,7,15,"['Group', 'Magic', 'Instant', 'FollowUp']",,,
